evt,LepGood1_charge,LepGood2_charge,LepGood1_convVeto,LepGood2_convVeto,LepGood1_lostHits,LepGood2_lostHits,LepGood1_mvaTTH,LepGood2_mvaTTH,LepGood1_pdgId,LepGood2_pdgId,LepGood1_pt,LepGood2_pt,LepGood1_tightCharge,LepGood2_tightCharge,met_pt,mhtJet25,minMllAFAS,nBJetLoose25,nBJetMedium25,nJet25,nLepGood10
196978,1,1,1,1,0,0,0.867589235306,-0.713610053062,-13,-13,23.6844120026,7.59920310974,2,2,113.471694946,40.9901733398,52.4715461731,3,1,4,1
196991,1,1,1,1,0,0,0.9512809515,0.284374386072,-13,-13,17.7854423523,10.4929447174,2,2,166.70010376,151.803405762,42.2262382507,3,1,8,2
176431,1,-1,1,1,0,0,0.981697142124,0.957292199135,-13,13,71.5038375854,54.3633499146,2,2,31.82995224,84.4995193481,171.502029419,1,1,3,2
178827,-1,1,1,1,0,0,0.954809248447,0.955015063286,13,-13,116.940361023,63.6961402893,2,2,53.5825996399,32.5106964111,171.997619629,3,2,5,2
178838,1,-1,1,1,0,0,0.959284603596,0.48634827137,-13,13,57.767906189,9.51250553131,2,2,57.0279350281,53.9182472229,49.8142738342,2,1,6,1
178845,-1,1,1,1,0,0,0.981615126133,0.969918429852,13,-13,58.7777824402,34.7369308472,2,2,20.2783908844,136.704727173,122.037406921,4,2,6,2
178872,1,-1,1,1,0,0,0.958766579628,-0.0786278471351,-13,13,48.707824707,18.6111507416,2,2,105.027183533,112.441398621,56.5253639221,3,2,4,2
178894,1,1,1,1,0,0,0.616621613503,0.920958995819,-13,-13,91.1850814819,72.8065719604,2,2,65.6452102661,108.18712616,11.6438398361,0,0,9,4
182023,1,-1,1,1,0,0,0.976953446865,0.883589029312,-13,13,116.864212036,23.1525287628,2,2,93.7997055054,99.3813400269,110.705505371,6,3,7,2
182063,1,1,1,1,0,0,0.972297728062,0.455776959658,-13,-13,23.0408859253,13.8015422821,2,2,105.797569275,116.968955994,8.98386001587,0,0,5,2
182100,1,-1,1,1,0,0,0.920171320438,0.956293106079,-13,13,102.259399414,52.3986320496,2,2,38.6446685791,41.1559677124,274.318450928,3,2,7,2
186721,1,-1,1,1,0,0,0.98630464077,0.972793340683,-13,13,45.6037483215,31.5460700989,2,2,81.4915084839,111.495513916,59.5465507507,2,1,6,2
186749,-1,-1,1,1,0,0,0.978851854801,0.802732825279,13,13,122.428573608,22.7971801758,2,2,10.1597261429,49.8985900879,114.072349548,2,2,5,2
186773,-1,1,1,1,0,0,0.983947634697,0.967362463474,13,-13,68.1647415161,47.0299110413,2,2,126.924827576,89.0256958008,103.751571655,2,2,6,2
4776,1,1,1,1,0,0,0.927155852318,0.948757171631,-13,-13,37.7813987732,28.0715370178,2,2,53.6388435364,12.2703237534,105.919898987,2,0,4,2
4781,1,1,1,1,0,0,0.734383583069,0.935115039349,-13,-13,86.9038391113,77.6397171021,2,2,149.988983154,129.441085815,43.1916770935,2,1,4,3
4782,1,-1,1,1,0,0,0.293784201145,0.985846936703,-13,13,31.7666740417,23.6238613129,2,2,79.1437149048,100.07926178,69.9216537476,1,1,4,2
5403,-1,1,1,1,0,0,0.750230073929,-0.449506282806,13,-13,23.5328826904,11.9486913681,2,2,94.3713378906,104.16015625,20.7020263672,2,1,4,2
5434,-1,1,1,1,0,0,-0.871572911739,0.946229696274,13,-13,33.5720214844,19.1796531677,2,2,107.56085968,49.9928321838,41.8380584717,1,1,2,2
5447,-1,1,1,1,0,0,0.96144682169,-0.864258646965,13,-13,182.050094604,6.2089214325,2,2,29.4460105896,45.9454116821,64.5362091064,2,1,9,1
5462,1,-1,1,1,0,0,0.972667634487,0.346105664968,-13,13,71.974822998,54.0937957764,2,2,225.651641846,190.705734253,15.4543361664,2,1,3,3
8543,-1,1,1,1,0,0,0.959502637386,0.981105208397,13,-13,100.874305725,49.1074829102,2,2,68.5310440063,32.9350395203,115.782119751,3,2,5,2
8553,1,-1,1,1,0,0,0.985656440258,-0.105112291873,-13,13,42.1937828064,7.04096508026,2,2,87.7964630127,62.3112564087,18.9216918945,3,2,6,1
8574,-1,-1,1,1,0,0,0.954334974289,0.986885607243,13,13,174.908172607,60.5001373291,2,2,32.7370796204,95.3871688843,25.0981082916,1,1,3,4
8577,1,-1,1,1,0,0,0.980461895466,0.866701722145,-13,13,47.6711921692,28.2320518494,2,2,49.0049667358,16.6823329926,91.9961700439,3,3,5,2
8586,1,-1,1,1,0,0,0.522443413734,-0.794268488884,-13,13,17.784286499,9.97220993042,2,2,17.9170913696,29.0227165222,53.8792457581,1,1,5,1
8594,1,1,1,1,0,0,0.980090856552,0.511699318886,-13,-13,79.022605896,63.454875946,2,2,81.9452667236,80.213973999,13.5635824203,1,1,1,3
35181,-1,-1,1,1,0,0,0.981308221817,-0.930192649364,13,13,125.584793091,11.8017425537,2,2,31.4409675598,12.2446813583,106.291313171,4,3,5,2
35200,1,-1,1,1,0,0,0.979279220104,0.969745337963,-13,13,68.3369827271,58.8528404236,2,2,107.021232605,53.02602005,121.921195984,0,0,2,2
37737,-1,1,1,1,0,0,0.986059844494,0.968282520771,13,-13,62.684753418,25.1365146637,2,2,221.374572754,143.518447876,105.562667847,4,3,6,2
37750,-1,1,1,1,0,0,0.987006604671,0.979733884335,13,-13,62.6336097717,46.2474060059,2,2,94.9527130127,54.9622535706,87.6371307373,3,1,5,2
37752,-1,-1,1,1,0,0,-0.0711442232132,-0.587983131409,13,13,19.2734565735,10.2455759048,2,2,42.7512779236,38.8290328979,37.3335952759,1,1,3,2
38242,-1,1,1,1,0,0,0.983680307865,0.891657710075,13,-13,81.7408294678,25.9471607208,2,2,79.6716003418,54.7684402466,48.0479316711,2,2,6,2
38297,1,-1,1,1,0,0,0.878165781498,0.909627854824,-13,13,78.3488616943,28.9162521362,2,2,38.4772033691,64.0621261597,90.0598526001,1,1,4,2
49515,1,-1,1,1,0,0,0.792462408543,0.828522741795,-13,13,91.1013641357,61.7184753418,2,2,25.1494541168,70.7537918091,42.0186538696,3,1,4,3
49521,1,-1,1,1,0,0,0.954229652882,0.712670981884,-13,13,63.7178764343,7.14908123016,2,2,62.5598144531,90.0654754639,92.2328186035,1,1,1,1
49523,1,-1,1,1,0,0,0.862513065338,0.796680867672,-13,13,39.4498329163,20.7547836304,2,2,84.9004592896,50.816860199,46.7393264771,1,1,5,2
49526,-1,-1,1,1,0,0,0.980728685856,0.956451714039,13,13,535.574951172,424.500213623,2,2,209.803131104,202.128616333,32.5175704956,1,1,4,3
49555,-1,1,1,1,0,0,0.966956913471,0.970511555672,13,-13,84.5990524292,75.0036773682,2,2,41.13722229,93.3753433228,43.4431381226,3,1,9,3
37512,-1,1,1,1,0,0,0.538423240185,0.898734986782,13,-13,23.9858188629,19.3543567657,2,2,75.0346069336,101.535339355,14.0871982574,2,1,6,2
37575,-1,1,1,1,0,0,0.981834769249,0.685551285744,13,-13,109.438774109,23.9266471863,2,2,67.9830169678,36.1166801453,91.3656311035,2,1,5,2
37576,-1,1,1,1,0,0,0.952685773373,0.11902461946,13,-13,85.9507827759,8.90174770355,2,2,219.17527771,211.932373047,19.2750415802,0,0,8,1
37597,-1,1,1,1,0,0,0.527417063713,0.972098171711,13,-13,32.9491424561,28.3630504608,2,2,56.5486412048,102.191825867,61.6411590576,4,2,5,2
38364,1,-1,1,1,0,0,0.980930328369,0.891294836998,-13,13,156.523529053,16.0110549927,2,2,5.15396022797,28.7397880554,74.8272018433,3,2,5,2
38398,-1,-1,1,1,0,0,0.985944092274,0.931885898113,13,13,50.7324333191,23.2279090881,2,2,259.129486084,257.950714111,39.0246162415,1,1,5,2
52004,1,-1,1,1,0,0,0.97940325737,-0.264714866877,-13,13,59.3712921143,7.7060303688,2,2,19.2224960327,34.9988822937,22.0529384613,4,2,6,1
52054,1,-1,1,1,0,0,0.91881108284,0.156992942095,-13,13,22.4587059021,10.4087257385,2,2,104.672981262,90.9331512451,35.4175338745,3,2,6,2
52082,1,-1,1,1,0,0,0.983115077019,0.95331633091,-13,13,167.934875488,27.3366737366,2,2,58.3832206726,17.8591938019,45.3731613159,3,3,7,2
53324,1,-1,1,1,0,0,0.97832351923,0.977348387241,-13,13,189.762008667,28.2758350372,2,2,62.0595397949,63.7263374329,34.7461776733,3,2,6,2
53335,1,-1,1,1,0,0,0.977164506912,0.958526015282,-13,13,78.4637145996,59.8816986084,2,2,80.8563690186,40.0921020508,149.912490845,1,1,4,2
53374,-1,1,1,1,0,0,0.958464443684,0.368279755116,13,-13,104.925895691,23.9588451385,2,2,84.7859573364,110.067901611,98.1796188354,1,1,3,2
53396,-1,-1,1,1,0,0,0.965576767921,0.213331118226,13,13,34.9553565979,8.28935337067,2,2,50.2616958618,53.4457244873,43.6081008911,2,1,7,1
55715,1,-1,1,1,0,0,0.958111166954,0.914686143398,-13,13,177.397140503,62.329914093,2,2,145.130111694,120.493286133,27.9101867676,3,2,3,3
55735,1,1,1,1,0,0,0.987355709076,-0.76110625267,-13,-13,122.524299622,5.94180774689,2,2,299.679046631,242.312866211,49.496723175,3,2,5,1
55744,1,-1,1,1,0,0,0.968218326569,-0.991032361984,-13,13,62.000164032,10.831451416,2,2,22.5893630981,34.7497558594,43.9571609497,3,1,6,2
55746,1,-1,1,1,0,0,0.968042552471,0.968434333801,-13,13,74.2715606689,36.5283317566,2,2,104.950340271,81.8775177002,32.5988922119,3,2,5,3
55751,-1,-1,1,1,0,0,0.988571584225,-0.253628343344,13,13,52.6727981567,5.74917936325,2,2,210.77571106,147.780990601,29.328792572,1,0,6,1
66016,1,-1,1,1,0,0,0.863732635975,0.952962934971,-13,13,72.5657806396,52.9317169189,2,2,33.1051940918,46.5060386658,50.0341262817,1,1,5,2
66029,1,1,1,1,0,0,-0.976594269276,0.978514909744,-13,-13,88.5117645264,68.0887145996,2,2,77.5404281616,58.4278106689,92.1753845215,1,1,3,2
66072,1,-1,1,1,0,0,0.981396555901,-0.501969218254,-13,13,69.0500030518,59.0047225952,2,2,66.5660934448,81.7022628784,139.061203003,1,1,5,2
107339,-1,1,1,1,0,0,-0.169116407633,-0.978218853474,13,-13,11.6583976746,8.67054843903,2,2,24.5243225098,44.1039199829,1.77181053162,1,0,7,1
107370,-1,1,1,1,0,0,0.926312029362,-0.920060694218,13,-13,24.4966259003,7.53913354874,2,2,24.7030563354,25.9621906281,21.4568977356,3,1,7,1
107371,-1,1,1,1,0,0,0.84756654501,-0.464520812035,13,-13,66.5504226685,19.8370552063,2,2,139.216156006,125.13433075,14.6983203888,2,2,4,2
108269,-1,-1,1,1,0,0,0.932376086712,0.986716210842,13,13,46.2753791809,43.0004501343,2,2,85.5425262451,24.8569221497,79.3489074707,2,1,6,2
63809,-1,1,1,1,0,0,0.982722401619,-0.735318660736,13,-13,166.672302246,8.43665885925,2,2,117.701698303,78.9534835815,88.1040496826,2,2,4,1
63875,1,1,1,1,0,0,0.933422446251,-0.854598879814,-13,-13,39.4001731873,6.89261960983,2,2,47.3044891357,71.6411743164,35.7730255127,4,3,5,1
63885,1,-1,1,1,0,0,0.98488008976,0.896235942841,-13,13,45.4209938049,35.927116394,2,2,79.5518951416,100.859321594,21.2398948669,1,1,6,2
63900,1,-1,1,1,0,0,0.98252505064,0.949553728104,-13,13,49.9139595032,33.4236831665,2,2,5.85245370865,6.98270273209,25.7387218475,2,0,4,3
64395,1,-1,1,1,0,0,0.946179449558,0.953151524067,-13,13,26.1331119537,21.2097740173,2,2,126.012069702,91.897857666,49.2337379456,0,0,4,2
64408,1,-1,1,1,0,0,0.978709697723,-0.39249932766,-13,13,48.5371742249,14.1157684326,2,2,232.505706787,206.486846924,22.2206439972,3,3,6,2
64448,1,1,1,1,0,0,0.929562270641,-0.827699422836,-13,-13,30.0162181854,8.22751140594,2,2,113.263999939,82.1177062988,48.6147384644,1,1,5,1
64452,1,-1,1,1,0,0,0.677116751671,-0.992981374264,-13,13,17.8656635284,9.54128456116,2,2,27.4087696075,84.2335968018,31.5001735687,4,2,5,1
66346,1,-1,1,1,0,0,-0.635762989521,-0.696824014187,-13,13,15.2438993454,8.93383693695,2,2,283.16696167,218.507568359,21.8882198334,4,2,9,1
66350,1,-1,1,1,0,0,0.4764713943,0.965659856796,-13,13,70.3799667358,62.6820869446,2,2,43.8144569397,71.0784378052,135.737869263,1,1,5,2
66352,1,-1,1,1,0,0,0.791486144066,-0.1926035285,-13,13,40.4495773315,10.7350549698,2,2,284.491485596,283.584991455,37.0242500305,4,0,8,2
66373,1,1,1,1,0,0,0.609039187431,0.978701651096,-13,-13,43.4850502014,41.8713989258,2,2,84.7731704712,133.169342041,71.4991455078,0,0,1,2
66398,-1,-1,1,1,0,0,0.944591581821,0.0373553559184,13,13,148.177215576,13.4106683731,2,2,31.1250801086,50.8728218079,73.6269683838,5,3,10,2
64976,1,-1,1,1,0,0,0.831793189049,-0.063862837851,-13,13,94.2446670532,44.5518455505,2,2,38.7172813416,68.6485671997,129.653594971,3,2,4,2
88504,-1,1,1,1,0,0,0.96073704958,0.85456520319,13,-13,21.1909065247,13.1945457458,2,2,72.9405059814,80.5049972534,31.8761367798,4,4,5,2
88546,1,-1,1,1,0,0,0.976782381535,0.888948976994,-13,13,83.362487793,30.1967487335,2,2,194.425094604,152.65562439,80.9781112671,0,0,4,2
88558,1,-1,1,1,0,0,0.980725228786,0.450225621462,-13,13,58.5249786377,9.29299545288,2,2,58.6819725037,55.0934562683,13.2744617462,2,2,2,1
88561,-1,-1,1,1,0,0,0.658972740173,0.975910305977,13,13,77.4239578247,52.1097984314,2,2,28.8601112366,102.140190125,123.414375305,1,1,5,2
88577,-1,1,1,1,0,0,0.968119382858,0.757548809052,13,-13,18.0441188812,16.5263576508,2,2,149.875930786,222.139251709,50.0867004395,2,2,4,2
109339,1,1,1,1,0,0,0.92748683691,0.640933096409,-13,-13,52.6662025452,7.76840114594,2,2,68.8303756714,88.8719940186,36.1246681213,3,1,6,1
109365,-1,-1,1,1,0,0,0.88900411129,0.983163833618,13,13,97.4612884521,95.2836227417,2,2,68.8530883789,71.6170043945,107.020729065,4,1,7,2
120225,-1,1,1,1,0,0,-0.985417246819,-0.0100839314982,13,-13,16.3700885773,6.21309375763,2,2,73.4879989624,106.387695312,13.7811012268,1,0,3,1
120237,1,-1,1,1,0,0,0.974477827549,0.0884440988302,-13,13,46.1896743774,7.50084257126,2,2,27.6360054016,219.466094971,27.3470878601,4,1,9,1
82747,-1,-1,1,1,0,0,-0.558814466,0.0012034928659,13,13,119.654602051,57.4363098145,2,2,148.367401123,66.9233627319,4.89382219315,1,0,3,3
84603,1,-1,1,1,0,0,0.426420152187,0.626749694347,-13,13,32.62342453,17.0031528473,2,2,84.1555633545,233.989135742,7.56912136078,1,1,3,2
84610,-1,1,1,1,0,0,0.985105454922,0.972427427769,13,-13,107.249290466,22.418926239,2,2,91.1683502197,96.8459396362,91.0425872803,2,2,7,2
84628,1,1,1,1,0,0,0.966533005238,0.977639436722,-13,-13,29.8502254486,20.8101634979,2,2,106.552024841,121.522491455,10.2168445587,2,0,5,2
85047,1,-1,1,1,0,0,0.981684029102,0.358097106218,-13,13,97.082572937,20.935546875,2,2,34.8434295654,89.3212814331,38.5400352478,3,3,3,3
95228,1,1,1,1,0,0,0.925471186638,0.900253891945,-13,-13,105.812263489,73.665725708,2,2,49.8460922241,118.325538635,94.2424163818,2,0,6,3
95240,1,-1,1,1,0,0,0.798896491528,0.986905574799,-13,13,250.739120483,143.408203125,2,2,33.1446533203,17.4019355774,404.030761719,2,1,6,2
116823,1,1,1,1,0,0,0.981691241264,0.944159209728,-13,-13,79.9171142578,33.446308136,2,2,99.7175750732,116.009658813,102.179603577,2,1,5,2
117407,-1,-1,1,1,0,0,0.982077658176,-0.902016460896,13,13,18.3578548431,5.16418170929,2,2,20.6315174103,74.333152771,30.6035442352,3,3,4,1
117450,1,1,1,1,0,0,0.969832420349,0.728236794472,-13,-13,72.7950820923,12.4829330444,2,2,73.1924743652,39.5850028992,20.5165882111,0,0,3,2
117461,-1,1,1,1,0,0,0.970812320709,-0.990519225597,13,-13,41.1584815979,14.0759563446,2,2,53.6540184021,54.5333862305,36.5915031433,3,2,4,2
117486,1,-1,1,1,0,0,0.916690707207,0.155292391777,-13,13,40.9143066406,10.58365345,2,2,90.4777526855,67.0805664062,61.0301322937,3,2,6,2
127414,1,-1,1,1,0,0,0.958157658577,0.944616138935,-13,13,99.2459106445,43.7897109985,2,2,87.7277908325,75.5180053711,232.606246948,4,3,7,2
127455,1,-1,1,1,0,0,0.980798959732,-0.35882511735,-13,13,51.6228561401,27.0539855957,2,2,245.368606567,145.798660278,15.9531040192,5,2,6,2
127470,-1,1,1,1,0,0,0.0389627292752,0.941488027573,13,-13,27.3795566559,25.7401809692,2,2,44.7711334229,40.5017166138,113.085372925,3,1,5,2
127520,1,-1,1,1,0,0,-0.364201128483,0.206586882472,-13,13,131.284606934,22.1035423279,2,2,132.524490356,89.2747879028,129.585693359,1,1,3,2
127524,-1,1,1,1,0,0,0.987808287144,0.557957649231,13,-13,83.1988220215,10.8972349167,2,2,262.999298096,276.24319458,63.9750976562,2,0,5,2
127528,-1,1,1,1,0,0,0.985665023327,0.984134078026,13,-13,81.0771713257,75.236038208,2,2,22.9094467163,19.3548774719,102.262298584,2,1,6,2
127554,-1,-1,1,1,0,0,0.985913336277,0.984914422035,13,13,77.2510528564,61.4177284241,2,2,108.101486206,22.2461090088,13.8288764954,1,0,3,3
127558,1,1,1,1,0,0,0.927739024162,-0.946288228035,-13,-13,134.839324951,21.0994377136,2,2,93.165222168,103.507331848,73.2808914185,1,0,6,2
138901,1,-1,1,1,0,0,0.105464600027,0.46508923173,-13,13,34.8395881653,9.14202785492,2,2,63.3230514526,176.847290039,31.4775753021,1,1,5,1
138960,-1,1,1,1,0,0,0.989510774612,0.977037489414,13,-13,55.9819259644,41.374382019,2,2,28.7272205353,80.6801681519,25.4433231354,1,0,4,2
138995,-1,1,1,1,0,0,0.973381459713,0.970692336559,13,-13,144.314422607,41.5275688171,2,2,84.2386016846,28.6561584473,54.5571517944,2,2,5,3
139223,-1,1,1,1,0,0,0.955746591091,0.958117187023,13,-13,101.631622314,95.9673690796,2,2,50.777885437,256.860290527,14.1061468124,1,0,1,4
139271,1,-1,1,1,0,0,0.955946087837,0.567517101765,-13,13,30.6158485413,28.012878418,2,2,109.193008423,171.111328125,37.2116127014,2,0,4,2
139288,1,-1,1,1,0,0,0.746668934822,0.979762136936,-13,13,37.6611709595,24.8061447144,2,2,146.268341064,83.5538482666,25.9520950317,4,3,5,2
140368,1,-1,1,1,0,0,0.211643695831,0.854764163494,-13,13,65.2298278809,15.3717241287,2,2,105.291618347,43.6786460876,95.0213165283,1,1,5,2
142904,-1,1,1,1,0,0,0.979252696037,0.952635645866,13,-13,162.759613037,48.7209091187,2,2,92.7845153809,60.6215858459,51.3551864624,0,0,6,2
142909,1,1,1,1,0,0,0.953534424305,0.955195605755,-13,-13,38.0241355896,36.7010803223,2,2,105.899055481,103.920692444,18.445192337,2,1,8,2
142936,1,1,1,1,0,0,0.934305131435,0.784776806831,-13,-13,31.571805954,11.4239358902,2,2,33.7389831543,63.4788627625,21.3850231171,2,1,4,2
142946,-1,1,1,1,0,0,-0.896892726421,-0.934564650059,13,-13,17.6158008575,11.0487613678,2,2,52.4608306885,98.110244751,36.5434417725,4,2,8,2
142959,-1,-1,1,1,0,0,0.874835729599,0.962669312954,13,13,124.301879883,36.9398612976,2,2,18.7979221344,92.1808013916,168.65071106,2,2,6,2
142984,-1,1,1,1,0,0,0.983905673027,0.952361226082,13,-13,81.489074707,40.4368133545,2,2,90.1773529053,98.6332244873,85.0711135864,3,3,3,2
142988,-1,-1,1,1,0,0,0.942919909954,0.963318943977,13,13,39.4076690674,39.1700286865,2,2,16.5595149994,22.4271526337,53.9790153503,2,2,4,2
142989,1,1,1,1,0,0,0.894394814968,0.773052215576,-13,-13,103.012565613,86.7926483154,2,2,255.470916748,332.374725342,83.6835632324,4,3,6,2
171206,1,1,1,1,0,0,0.878195166588,0.927658498287,-13,-13,39.3372879028,33.735534668,2,2,40.5594902039,23.4457874298,10.6523141861,1,1,4,3
171244,1,-1,1,1,0,0,0.967431366444,0.966510653496,-13,13,25.9408626556,21.8300018311,2,2,51.5100746155,8.80965995789,52.7605628967,2,2,5,2
171265,-1,1,1,1,0,0,0.963794767857,0.946639895439,13,-13,89.184425354,46.5778160095,2,2,80.931968689,59.7873458862,53.3710403442,3,2,4,2
171273,1,-1,1,1,0,0,0.975272536278,0.984435319901,-13,13,91.9585266113,38.7446632385,2,2,57.3062896729,67.7058258057,63.8896255493,4,3,4,2
192816,1,-1,1,1,0,0,0.969974279404,0.968641519547,-13,13,42.0751457214,34.5751228333,2,2,83.4161148071,69.5465393066,102.969787598,2,2,4,2
192827,-1,1,1,1,0,0,0.973220348358,0.975238442421,13,-13,76.9139480591,66.6237487793,2,2,123.647026062,65.611618042,116.444511414,2,0,3,2
192836,-1,-1,1,1,0,0,0.929249942303,-0.784941732883,13,13,61.6256713867,7.90417337418,2,2,41.4403114319,97.4343566895,33.4431533813,3,2,6,1
192875,-1,1,1,1,0,0,0.410389095545,0.711794257164,13,-13,84.9759674072,30.4073581696,2,2,160.381256104,102.105895996,56.9431152344,4,3,5,2
192895,1,1,1,1,0,0,0.439083218575,-0.529906690121,-13,-13,14.7590618134,8.13044929504,2,2,95.9766693115,77.0753936768,24.2292289734,4,3,7,1
193218,1,1,1,1,0,0,-0.205691605806,0.147505030036,-13,-13,34.899597168,24.0238418579,2,2,130.228591919,202.876205444,45.7244720459,0,0,2,2
193237,-1,1,1,1,0,0,0.886004030704,0.817940950394,13,-13,36.4867210388,13.2735624313,2,2,99.7600021362,164.653442383,63.2245101929,3,3,6,2
192130,1,-1,1,1,0,0,0.976833939552,-0.675158381462,-13,13,39.6885299683,20.5163269043,2,2,96.3857421875,52.9986572266,85.1879882812,2,1,5,2
192149,1,-1,1,1,0,0,0.978738427162,0.0563452281058,-13,13,138.267532349,8.37885093689,2,2,95.5442352295,45.9308395386,70.4588699341,2,2,3,1
192157,1,-1,1,1,0,0,0.984541535378,-0.735252976418,-13,13,38.9360694885,11.7729701996,2,2,78.1195907593,109.086830139,43.1419334412,3,3,4,2
192412,-1,-1,1,1,0,0,0.98645567894,-0.955421805382,13,13,68.0109786987,17.9610366821,2,2,52.7861289978,85.6953735352,64.5477371216,2,2,5,2
192915,1,-1,1,1,0,0,0.988242208958,0.733840286732,-13,13,75.595161438,52.2101554871,2,2,249.428192139,227.336166382,51.0841178894,2,2,5,3
192936,1,-1,1,1,0,0,0.988171696663,0.973189413548,-13,13,37.8295097351,26.6285533905,2,2,92.2593154907,115.383537292,42.6395225525,4,3,5,2
192937,-1,1,1,1,0,0,0.87718385458,0.596156358719,13,-13,83.6561660767,24.5474014282,2,2,61.6298484802,42.992099762,48.1727027893,2,0,4,2
193618,-1,1,1,1,0,0,-0.220221206546,0.293009072542,13,-13,18.7812919617,17.6214847565,2,2,69.8156738281,122.47518158,28.6409854889,3,3,3,2
193656,-1,1,1,1,0,0,0.987298190594,0.980668485165,13,-13,164.798660278,52.0720977783,2,2,157.798324585,123.85874176,247.377502441,3,3,6,2
193686,-1,1,1,1,0,0,0.890815019608,0.771238327026,13,-13,81.1493759155,10.9002285004,2,2,92.7998886108,71.3928451538,120.345252991,2,0,5,2
5253,-1,-1,1,1,0,0,0.983585894108,0.973447203636,13,13,155.189071655,25.1747703552,2,2,85.8854980469,188.702331543,25.2033233643,2,1,5,3
5257,1,1,1,1,0,0,-0.967526853085,0.911565184593,-13,-13,21.9162197113,21.5249633789,2,2,108.717483521,85.6544570923,47.475151062,2,2,5,2
5270,-1,1,1,1,0,0,-0.146292939782,0.780634462833,13,-13,30.4241886139,12.484498024,2,2,146.857009888,136.42640686,43.3519439697,2,2,4,2
5283,1,1,1,1,0,0,0.975675225258,0.685444891453,-13,-13,93.6541824341,63.2472305298,2,2,21.3531551361,61.1888313293,137.360076904,0,0,5,2
5566,1,-1,1,1,0,0,0.925622344017,0.949411690235,-13,13,39.5110702515,27.0766201019,2,2,42.2272377014,33.7424316406,91.0748901367,1,0,5,2
5570,-1,1,1,1,0,0,0.98651611805,0.586404085159,13,-13,82.2043533325,29.1634502411,2,2,79.9720001221,57.2317886353,93.6654281616,4,4,4,2
12555,-1,-1,1,1,1,0,0.977064967155,-0.0144293559715,13,13,53.1864738464,29.4433250427,2,2,117.323730469,112.529693604,78.3098678589,3,0,3,2
12595,1,-1,1,1,0,0,0.942486107349,0.216081753373,-13,13,337.101348877,87.4150695801,2,2,111.304847717,119.319419861,357.207489014,2,1,3,2
16735,-1,1,1,1,0,0,-0.998491406441,-0.881794095039,13,-13,15.8394937515,13.9796562195,2,2,71.6964416504,76.7210083008,2.30752205849,5,2,8,2
16788,1,-1,1,1,0,1,0.978944420815,0.876713871956,-13,13,137.299072266,27.0004749298,2,2,96.7101135254,76.2519836426,133.853027344,3,3,7,2
7507,1,-1,1,1,0,0,0.976247370243,0.291036248207,-13,13,62.9563980103,7.71191930771,2,2,119.153793335,158.307998657,51.4033164978,2,2,3,1
7511,-1,-1,1,1,0,0,0.974819004536,0.610213875771,13,13,36.0212631226,14.3235750198,2,2,104.420181274,87.7653121948,68.6033172607,2,1,12,2
7563,1,-1,1,1,0,0,0.986689269543,0.954428076744,-13,13,125.361816406,92.9707794189,2,2,166.212341309,126.681533813,198.994659424,2,1,6,2
7579,1,-1,1,1,0,0,0.974275708199,0.807496190071,-13,13,117.393203735,48.4746170044,2,2,8.56047725677,35.0606269836,143.515625,1,0,3,2
7596,-1,1,1,1,0,0,0.957192957401,-0.923784255981,13,-13,91.3092193604,42.7083320618,2,2,72.1587982178,19.4182224274,77.1325836182,1,1,3,2
40013,-1,1,1,1,0,0,0.938376367092,0.711598217487,13,-13,69.2440338135,48.8789100647,2,2,125.197128296,79.1791000366,29.6890964508,1,0,4,3
40048,-1,1,1,1,0,0,0.988704919815,0.969953298569,13,-13,75.384223938,64.0149307251,2,2,67.415687561,64.5285568237,83.3401260376,1,1,4,2
40058,-1,1,1,1,0,0,0.970800936222,0.0416172742844,13,-13,56.9098320007,5.73497819901,2,2,114.025428772,118.523834229,39.2824134827,1,1,6,1
40074,1,1,1,1,0,0,-0.157584026456,0.41130644083,-13,-13,36.6997451782,11.4611501694,2,2,241.119644165,257.257751465,43.6002044678,2,1,5,2
40093,-1,1,1,1,0,0,0.972168326378,0.96387809515,13,-13,27.8238296509,17.0855522156,2,2,20.9302558899,28.911151886,31.8351516724,4,2,6,2
74964,-1,1,1,1,0,0,0.921396553516,0.969585776329,13,-13,46.2472877502,38.4530105591,2,2,91.4698181152,63.9729804993,24.0335083008,3,0,5,2
74984,-1,1,1,1,0,0,-0.995132684708,0.243828713894,13,-13,29.1151924133,26.8241462708,2,2,98.51953125,96.9826431274,66.2691650391,3,0,5,2
80206,1,-1,1,1,0,0,0.982707679272,0.892861068249,-13,13,109.895294189,61.0881347656,2,2,98.696975708,96.2333984375,26.4235591888,3,2,4,3
80262,1,-1,1,1,0,0,-0.932697117329,-0.975665748119,-13,13,154.260437012,110.731658936,2,2,97.2140579224,151.562210083,133.996887207,3,2,5,3
80265,1,1,1,1,0,0,0.987262010574,0.942369639874,-13,-13,142.393325806,40.0346984863,2,2,154.392471313,203.829681396,10.4027910233,2,2,5,3
80266,1,1,1,1,0,0,0.954842031002,0.871703445911,-13,-13,24.0574359894,7.964179039,2,2,72.6025390625,46.3932762146,34.0096855164,3,2,6,1
23506,1,-1,1,1,0,0,0.977628231049,-0.842571854591,-13,13,49.0018730164,5.21189022064,2,2,102.343360901,62.2096290588,49.080280304,2,1,5,1
