evt LepGood1_charge LepGood2_charge LepGood1_convVeto LepGood2_convVeto LepGood1_lostHits LepGood2_lostHits LepGood1_mvaTTH LepGood2_mvaTTH LepGood1_pdgId LepGood2_pdgId LepGood1_pt LepGood2_pt LepGood1_tightCharge LepGood2_tightCharge met_pt mhtJet25 minMllAFAS nBJetLoose25 nBJetMedium25 nJet25 nLepGood10
155949 -1 1 1 1 0 0 0.900202274323 0.968782246113 11 -11 51.1066017151 38.9574508667 2 2 122.333648682 77.5404968262 22.296957016 3 2 6 2
155952 1 1 0 1 0 0 -0.748779833317 0.903530180454 -11 -11 39.1885528564 21.5342292786 0 2 71.9900283813 102.791572571 42.2625961304 3 1 7 2
155970 -1 1 1 1 0 0 0.385506629944 0.782769382 11 -11 105.547851562 49.8329620361 2 2 213.98274231 323.763549805 187.836700439 0 0 3 2
155976 1 -1 1 1 0 0 0.952280938625 0.933618068695 -11 11 115.497344971 37.6483039856 0 2 88.3246536255 37.898223877 101.295822144 3 2 4 2
156626 -1 1 1 1 0 0 0.939139127731 0.372465014458 11 -11 108.528053284 13.8859844208 2 2 19.6266613007 121.16116333 41.2158699036 2 0 5 2
156675 -1 1 1 1 0 0 -0.983489990234 -0.994145929813 11 -11 30.1549472809 21.3458480835 2 2 30.1127109528 87.2811050415 34.8842315674 0 0 5 2
149766 -1 1 1 1 0 0 0.915694773197 0.890518009663 11 -11 137.263763428 62.5076179504 2 2 72.8941345215 25.4507522583 114.936309814 2 2 5 2
149773 -1 -1 1 1 0 0 0.937299370766 0.896910190582 11 11 32.6634407043 23.9772624969 2 2 67.5498657227 12.0297985077 43.8330001831 0 0 3 2
158756 1 -1 1 1 0 0 -0.842154681683 0.170709550381 -11 11 25.3820552826 15.8487567902 2 2 111.210975647 57.6887512207 25.534029007 2 2 3 3
158760 -1 1 1 1 0 0 0.50210082531 0.828781247139 11 -11 95.2758712769 60.0636062622 2 2 109.688865662 110.164405823 126.987434387 0 0 3 2
158782 -1 1 1 1 0 0 0.845923125744 0.561212599277 11 -11 21.0130691528 19.1218280792 2 2 215.949005127 231.206268311 31.7628574371 3 3 5 2
176211 -1 1 1 1 0 0 0.963467776775 -0.459147542715 11 -11 38.7762680054 35.285282135 2 0 337.200897217 268.358062744 71.1449432373 3 1 6 2
176234 1 1 1 1 0 0 0.936131954193 -0.961876749992 -11 -11 51.3936653137 13.1309814453 2 2 52.1362800598 54.0321044922 49.3712310791 2 1 9 2
188570 1 -1 1 1 0 0 0.960157454014 0.95694309473 -11 11 235.166305542 68.638053894 2 2 186.810165405 170.019485474 239.456710815 5 3 7 2
188596 -1 1 1 1 0 0 0.932525277138 0.515847086906 11 -11 48.712890625 17.1962509155 2 2 270.425476074 304.096557617 75.420501709 2 2 2 2
154717 1 -1 1 1 0 0 0.911757051945 0.86461097002 -11 11 74.6070251465 45.9039230347 2 2 48.9941902161 31.5791759491 53.4116630554 2 2 5 2
197915 -1 1 1 1 0 0 0.803163826466 -0.468204557896 11 -11 41.9033088684 18.6640472412 2 2 66.4118499756 70.7152328491 101.750724792 2 2 4 2
197929 -1 1 1 1 0 0 0.952973484993 0.859695255756 11 -11 101.516906738 59.4247970581 2 2 44.5356025696 43.2745132446 210.695648193 2 2 3 2
197977 -1 -1 1 1 0 0 0.94109994173 0.9637991786 11 11 267.664154053 28.8464260101 2 2 197.051803589 188.030654907 152.824371338 2 2 5 2
160809 -1 1 1 1 0 0 -0.285935372114 -0.510008335114 11 -11 38.9944458008 21.6182632446 2 2 43.9596481323 49.4145812988 52.2015533447 3 1 6 2
160819 1 -1 1 1 0 0 0.740486860275 -0.903164505959 -11 11 100.221984863 50.6928901672 2 2 152.749771118 143.502151489 138.130264282 4 1 10 2
160859 -1 1 1 1 0 0 0.966682851315 0.571782469749 11 -11 106.568710327 20.9758605957 2 2 200.466888428 204.647857666 87.9390487671 2 1 4 2
183327 1 -1 1 1 0 0 0.819564759731 0.536768436432 -11 11 47.5202903748 26.9135150909 2 2 63.9483184814 66.2775115967 46.5128822327 1 0 5 2
183371 -1 1 0 1 0 0 0.132508680224 -0.950455904007 11 -11 60.7890701294 16.707151413 2 2 26.8772125244 54.3166275024 76.352684021 2 1 6 2
183391 1 1 1 1 0 0 0.889512717724 -0.259158581495 -11 -11 49.8189239502 18.2457447052 2 2 84.6867141724 128.734283447 24.5006942749 1 1 10 2
183399 -1 1 1 1 0 0 0.933708310127 -0.843161761761 11 -11 46.2842903137 25.9503192902 2 2 13.0799684525 35.5984954834 69.1319046021 5 3 5 2
191214 -1 1 1 1 0 0 -0.994107604027 0.545698583126 11 -11 113.393783569 44.4910430908 2 2 203.304702759 145.511535645 19.4170055389 0 0 1 3
191250 1 1 1 0 0 1 0.091048873961 -0.477206885815 -11 -11 34.5271720886 15.868973732 2 2 101.858627319 132.121322632 5.03206300735 5 4 6 2
198613 1 -1 1 1 0 0 0.824487268925 0.865141093731 -11 11 94.2800598145 30.3289890289 2 2 153.931884766 119.984642029 204.815750122 2 2 5 2
198625 1 -1 1 1 0 0 0.957786798477 0.931670367718 -11 11 135.604507446 115.043968201 2 2 246.690460205 240.118850708 271.867980957 1 0 3 2
198699 -1 1 1 1 0 0 0.87031430006 -0.916018128395 11 -11 55.8154411316 28.6847782135 2 2 48.5762443542 13.8029632568 36.8054885864 0 0 4 2
198758 1 -1 1 1 0 0 0.971142172813 0.123282425106 -11 11 64.358291626 19.6224861145 2 2 49.522731781 50.9575119019 35.0735969543 3 2 6 2
198780 1 1 1 0 0 0 0.957840681076 0.588267743587 -11 -11 88.3268432617 85.0813827515 2 2 37.0251159668 20.7553653717 33.3648490906 1 1 4 3
195002 -1 1 1 1 0 0 -0.919600307941 0.341695874929 11 -11 41.9993515015 24.6114730835 2 2 56.6018409729 59.8952484131 147.522750854 4 2 5 2
195029 1 -1 1 1 0 0 0.921570122242 0.884444713593 -11 11 59.7484588623 47.7892570496 2 2 29.1803646088 9.27437210083 135.851409912 5 2 5 2
195031 1 -1 1 1 0 0 0.926859438419 -0.0124258836731 -11 11 88.6023864746 36.1179084778 2 2 89.2736206055 63.8957061768 110.656547546 2 1 5 2
199016 -1 -1 1 1 0 0 0.857079088688 0.37479647994 11 11 101.984962463 9.55371189117 2 2 74.8089141846 79.9845809937 61.1322059631 3 1 7 1
199020 -1 -1 1 1 0 0 -0.471127986908 -0.447841286659 11 11 15.3698978424 12.0698194504 2 2 131.453018188 123.416000366 76.8686447144 1 0 4 2
199044 -1 1 0 1 0 0 0.782790660858 0.0473405681551 11 -11 94.8347549438 73.5143737793 0 2 41.3807983398 82.2678451538 150.308792114 2 1 3 2
8027 1 -1 1 1 0 0 0.957257211208 -0.0384341068566 -11 11 56.2717895508 24.1106243134 2 2 77.7794036865 93.7897796631 63.3534736633 2 2 4 2
8044 1 -1 1 1 0 0 0.488246321678 0.391908973455 -11 11 13.3788175583 10.7764444351 2 2 41.4938850403 28.9311981201 15.4415712357 2 1 3 2
8086 -1 1 0 1 0 0 -0.985112607479 -0.488243341446 11 -11 80.4252243042 30.3143882751 2 2 18.4081478119 71.6664581299 57.8419647217 1 1 2 2
15772 -1 1 1 1 0 0 0.745877385139 -0.583837985992 11 -11 30.7126464844 21.5057582855 2 2 268.794952393 128.20451355 19.2522087097 0 0 2 2
24122 1 1 1 1 0 0 -0.143312051892 0.0253724362701 -11 -11 20.2387466431 9.1384305954 2 2 25.7949714661 36.7951393127 34.2037467957 4 2 6 1
24167 -1 1 1 1 0 0 0.876655042171 -0.964599370956 11 -11 170.803207397 37.4275817871 0 2 43.3913154602 76.6134796143 108.411880493 2 2 4 2
24182 1 -1 1 1 0 0 0.970063984394 0.792568027973 -11 11 99.2797698975 48.2384681702 2 2 125.146308899 143.623443604 173.725021362 3 3 6 2
24191 -1 1 1 1 0 0 -0.939900279045 -0.854745447636 11 -11 45.0774230957 30.1405696869 2 2 14.2013120651 28.3031921387 2.58816194534 2 2 5 2
28022 1 -1 1 1 0 0 0.8050776124 0.908555686474 -11 11 34.4487190247 30.4922218323 2 2 34.362071991 76.2033462524 73.4132995605 1 1 6 2
15275 1 -1 1 1 0 0 0.885661244392 0.868479728699 -11 11 46.4342193604 15.5454874039 2 2 149.198226929 291.744110107 47.3457450867 2 1 5 2
29211 1 -1 1 1 0 0 0.303068459034 0.878486096859 -11 11 58.157333374 57.8094558716 1 2 124.519706726 105.188102722 98.2835922241 0 0 6 2
29246 -1 1 1 1 0 0 0.896305501461 0.944694519043 11 -11 81.1071929932 35.4814147949 1 2 127.688453674 130.080764771 123.863769531 4 2 5 2
29265 1 1 0 1 0 0 -0.865516364574 0.908468425274 -11 -11 32.0340614319 17.9449977875 2 2 68.611869812 71.947265625 95.3684997559 5 2 7 2
30625 -1 -1 1 1 0 0 0.509630203247 0.971328020096 11 11 129.355560303 110.265586853 2 2 68.344909668 144.764419556 201.81288147 2 2 5 2
30630 1 -1 1 1 0 0 0.908942937851 0.797252476215 -11 11 61.6796836853 58.6597251892 2 2 100.526695251 151.696914673 24.0663490295 3 1 3 2
30686 1 1 1 1 0 0 0.913483917713 0.260539054871 -11 -11 62.3175048828 14.2814207077 2 2 171.816040039 100.261520386 47.1275100708 2 1 5 2
93851 1 -1 1 1 0 0 -0.00719859777018 0.207046255469 -11 11 114.172523499 53.725528717 2 2 47.8393325806 115.232307434 159.976364136 1 1 2 2
93885 1 -1 1 1 0 0 -0.846374094486 0.153803065419 -11 11 123.993255615 51.230304718 0 2 430.390258789 401.333435059 196.011520386 2 0 6 2
93891 1 -1 1 0 0 0 0.905456602573 0.901329219341 -11 11 263.352508545 115.786277771 2 2 59.1482124329 58.8154296875 625.014160156 5 4 5 2
56515 1 1 1 1 0 0 -0.959997653961 0.846216082573 -11 -11 144.375656128 31.420583725 2 2 54.0769004822 82.3395080566 124.308547974 2 2 4 2
56529 1 -1 1 1 0 0 0.915842711926 0.93311804533 -11 11 171.788742065 93.3783950806 2 2 71.9952697754 73.7620620728 40.0787467957 2 1 3 4
56550 1 -1 1 1 0 0 0.927078783512 0.882138550282 -11 11 128.14616394 71.4018783569 2 2 41.8005599976 72.4550323486 373.33215332 1 0 1 2
56556 -1 -1 1 1 0 0 0.865641176701 0.962064445019 11 11 92.401763916 47.8946762085 2 2 59.9712409973 68.1307830811 160.458679199 3 0 6 2
56588 1 -1 1 1 0 0 0.817056417465 -0.289466410875 -11 11 46.4115943909 17.0436668396 2 2 113.12285614 71.3542175293 47.8331413269 3 0 4 2
65239 1 -1 1 1 0 0 0.910663187504 -0.187975093722 -11 11 90.8681411743 16.2119884491 2 2 51.3372154236 48.3125419617 106.911735535 2 2 4 2
65809 -1 1 1 1 0 0 0.913599669933 0.935491502285 11 -11 82.6919937134 49.4777832031 2 2 11.3603124619 45.7932777405 187.21383667 3 2 6 2
65814 1 -1 1 1 0 0 0.910967409611 0.956482946873 -11 11 102.476989746 44.7423591614 2 2 95.5795211792 74.4902191162 76.6560745239 2 1 4 3
65890 -1 1 1 1 0 0 0.871209204197 0.743894696236 11 -11 38.6625900269 16.5854072571 2 2 80.7090835571 26.647277832 43.0239753723 2 1 2 2
78201 1 1 1 1 0 0 -0.960190415382 0.933305740356 -11 -11 95.737739563 58.2734107971 0 0 60.1591491699 23.8158588409 103.077461243 3 3 5 2
65040 1 -1 1 1 0 0 0.975951433182 0.412395238876 -11 11 120.035888672 17.7327747345 2 2 137.462203979 24.072555542 60.498298645 3 2 5 2
65100 1 -1 1 1 0 0 0.697419047356 0.611889302731 -11 11 51.3694267273 34.1938858032 2 2 11.4768047333 94.6108627319 109.059181213 3 3 3 2
65115 -1 1 1 1 0 0 0.833846151829 -0.629008471966 11 -11 22.0656318665 16.3534355164 2 2 390.930175781 406.139007568 23.894153595 1 0 5 2
65143 -1 -1 1 1 0 0 -0.231130793691 0.879947662354 11 11 18.5499858856 11.9960975647 2 2 114.241653442 67.5001144409 61.1254386902 0 0 8 2
65165 -1 1 1 1 0 0 0.906172454357 -0.992244184017 11 -11 77.8704910278 48.5375175476 2 2 60.0850028992 60.4425735474 127.199539185 3 3 4 2
65170 1 -1 1 1 0 0 0.926505744457 0.879348099232 -11 11 50.3340187073 40.9772186279 2 2 38.1926803589 11.9359045029 11.9403800964 1 1 3 3
65195 -1 1 1 1 0 0 0.963001906872 -0.79903781414 11 -11 165.086715698 97.290725708 2 2 25.2656230927 399.640563965 277.093292236 2 1 4 2
73792 1 -1 1 1 0 0 0.811008453369 -0.710957527161 -11 11 55.5947341919 42.9459495544 0 2 70.0253677368 47.7901229858 64.9352798462 2 1 4 3
99472 -1 1 1 1 0 0 0.857350707054 0.824895322323 11 -11 61.4813995361 30.8830986023 2 2 94.5131988525 98.5486984253 33.6280326843 2 1 5 2
99486 -1 -1 1 1 0 0 0.950912892818 -0.958724319935 11 11 157.446228027 76.3308486938 2 0 54.0150260925 48.5357894897 293.180633545 3 1 5 2
81821 -1 1 1 1 0 0 0.910024642944 0.879000604153 11 -11 209.106552124 11.4317541122 2 2 29.2651863098 56.0572319031 50.9417076111 3 1 6 2
81851 1 -1 1 1 0 0 0.827136278152 0.953360617161 -11 11 128.636703491 44.6421203613 2 2 35.076789856 3.66978120804 125.906890869 2 1 3 2
81857 -1 1 1 1 0 0 0.808795034885 0.959578096867 11 -11 58.5301399231 42.1093330383 2 2 64.6376419067 31.1563587189 98.1731414795 2 2 2 2
81896 1 -1 1 1 0 0 -0.989342749119 0.971593916416 -11 11 50.3386421204 47.0905532837 0 2 166.372131348 74.3072891235 90.2531738281 3 2 6 2
148319 1 -1 1 1 0 0 0.918954074383 -0.506269872189 -11 11 184.306686401 90.6371002197 2 2 83.7509078979 58.5326805115 59.3530273438 1 1 3 3
148331 -1 1 1 1 0 0 0.680801093578 -0.43664380908 11 -11 25.3251304626 13.1506462097 2 2 63.2570800781 49.0781593323 37.9597625732 1 0 6 2
148382 -1 1 1 1 0 0 0.667547047138 0.847422480583 11 -11 104.769874573 93.837020874 2 2 163.266143799 134.460708618 37.2809867859 2 1 7 2
150205 -1 1 1 0 0 0 0.761711120605 0.755146026611 11 -11 241.555343628 41.0840148926 2 1 37.028678894 33.1639060974 71.2361907959 1 0 4 2
150223 1 -1 1 1 0 0 -0.336253345013 -0.923696637154 -11 11 46.6927261353 16.9552536011 2 0 114.059921265 136.882278442 4.43790483475 2 2 5 2
150267 1 -1 1 1 0 0 0.0275609567761 0.931904137135 -11 11 32.1206741333 27.0468273163 2 2 41.9710540771 81.6147537231 69.1535720825 0 0 7 2
150285 -1 1 1 1 0 0 0.958885610104 -0.910620927811 11 -11 105.109779358 98.2341690063 2 2 51.0578804016 72.3513870239 310.469116211 4 2 6 2
150294 -1 1 1 1 0 0 0.872914016247 0.926218986511 11 -11 56.4060249329 34.5181007385 0 2 108.836639404 68.3831253052 68.7435455322 2 0 4 2
155244 1 -1 1 1 0 0 0.804731726646 -0.84009462595 -11 11 131.772354126 79.5135574341 2 2 74.5179519653 82.4559707642 202.355880737 1 1 3 2
155290 -1 -1 1 1 0 0 0.939493119717 -0.531732738018 11 11 178.891082764 11.889084816 2 2 365.53527832 407.6534729 83.8750839233 1 1 2 2
107939 -1 1 1 1 0 0 0.906808674335 0.766443729401 11 -11 36.3260765076 17.9920463562 2 2 174.076431274 54.6029853821 47.2149353027 1 1 3 2
108321 1 -1 1 1 0 0 0.92029184103 0.76246291399 -11 11 87.077331543 18.805896759 2 2 24.1907634735 8.99564266205 78.7954101562 1 1 3 2
108339 -1 -1 1 1 0 0 0.969038784504 0.583747506142 11 11 49.3520393372 19.4146194458 2 2 87.9734649658 35.13489151 55.7335090637 4 1 7 2
108375 1 -1 1 1 0 0 0.934918165207 0.627384066582 -11 11 49.1406517029 12.1110982895 2 2 127.534492493 139.027420044 44.0406188965 3 2 6 2
108907 1 -1 1 1 0 0 0.934249997139 0.824438512325 -11 11 88.4979476929 56.4249954224 2 2 40.4240608215 50.2550849915 23.3977985382 2 1 4 3
109283 -1 1 1 1 0 0 0.935491502285 0.569199800491 11 -11 96.642791748 15.4616794586 2 2 79.4103393555 101.328315735 79.6373596191 1 1 2 2
109299 -1 1 1 1 0 0 0.577435135841 0.778634786606 11 -11 77.1239471436 25.9548873901 2 2 84.2107315063 20.3501720428 102.570899963 1 0 1 2
140410 1 -1 1 1 0 0 0.935491502285 0.726911664009 -11 11 34.4692649841 25.6760311127 2 2 248.329666138 172.150238037 14.7577934265 3 2 3 3
140455 1 -1 1 1 0 0 0.952278137207 -0.949839711189 -11 11 294.285491943 16.992105484 2 2 144.633956909 60.0757446289 48.6148910522 2 0 2 2
140462 -1 1 1 1 1 0 0.822320044041 0.886210024357 11 -11 108.263618469 31.9325675964 2 2 142.472640991 79.3028182983 100.921104431 3 3 4 2
140489 -1 -1 1 1 0 0 0.77947974205 0.556299090385 11 11 36.4459648132 13.3707857132 2 2 77.3805618286 26.1074085236 85.8792037964 1 0 3 2
140843 -1 1 1 1 0 0 0.951015174389 -0.761822462082 11 -11 73.6955566406 14.9235553741 2 2 118.511276245 92.4767379761 42.0009727478 3 2 6 3
140846 1 -1 1 1 0 0 0.677594304085 0.968992650509 -11 11 55.0668106079 45.9036598206 2 2 49.4217376709 48.8982810974 16.4074935913 2 1 4 3
140884 -1 1 1 1 0 0 0.251460254192 -0.804934203625 11 -11 20.1207923889 15.7128448486 2 2 71.3709564209 174.64414978 48.7911987305 2 2 2 2
178228 1 1 1 1 0 0 0.909760534763 0.884751915932 -11 -11 51.1162071228 43.573135376 2 2 86.6262741089 229.213470459 88.7467498779 4 2 7 2
141603 -1 1 1 1 0 0 0.929960668087 0.817773461342 11 -11 32.8346099854 29.7481498718 2 2 20.1427726746 55.1719856262 58.2793464661 2 2 3 2
141668 1 -1 1 1 0 0 0.373320132494 0.365504860878 -11 11 47.9989051819 26.8657951355 2 2 189.652359009 143.455459595 39.850353241 3 2 6 3
141672 -1 -1 1 1 0 0 0.391077697277 0.0105801224709 11 11 136.463500977 23.9775905609 2 2 56.4008255005 388.057037354 114.140983582 2 1 5 2
144859 -1 1 1 1 0 0 0.894483685493 0.803003013134 11 -11 166.936401367 114.876304626 2 2 184.154602051 34.0029563904 453.294616699 2 2 9 2
144882 1 -1 1 1 0 0 0.927471339703 0.868504941463 -11 11 129.211929321 65.2264328003 2 2 111.499763489 115.92414856 192.513580322 2 1 4 2
175705 -1 1 0 1 0 0 0.77942097187 0.675273537636 11 -11 50.7915840149 31.9839324951 2 2 64.8047790527 75.0358963013 38.9448776245 2 1 4 2
175783 -1 1 1 1 0 0 0.897231340408 0.857326030731 11 -11 77.1434020996 67.0695953369 2 2 17.4297962189 38.1244888306 123.465545654 2 2 3 2
150747 -1 -1 1 1 0 0 0.952017664909 0.44822666049 11 11 29.8683052063 23.8987026215 2 2 180.784515381 222.652862549 17.5745315552 1 1 6 3
186931 1 -1 1 1 0 0 0.548366844654 0.814380526543 -11 11 22.7090606689 20.5197868347 2 2 40.9321517944 60.9907913208 58.18983078 4 3 6 2
163464 -1 -1 1 1 0 0 0.960738778114 0.930239975452 11 11 58.9137077332 52.1175613403 2 2 152.721694946 157.916320801 38.9264984131 3 0 9 3
163478 1 1 1 1 0 0 -0.988878130913 0.872461616993 -11 -11 85.8820877075 29.0605430603 2 2 30.459651947 41.1757316589 55.2876777649 3 2 5 3
173655 -1 -1 1 1 0 0 0.968165040016 -0.947593688965 11 11 75.9611663818 60.4879341125 2 0 110.888977051 87.3887786865 135.193557739 2 1 5 2
175306 -1 1 1 1 0 0 -0.987366914749 -0.95503115654 11 -11 9.13968372345 7.41317462921 2 2 84.6045608521 94.5311126709 1.43599128723 4 3 6 0
175343 -1 1 1 1 0 0 0.769647419453 0.931541204453 11 -11 85.1480636597 21.2624816895 2 2 13.6119613647 39.8926010132 48.7322120667 2 2 4 2
175511 1 1 1 1 0 0 0.706754744053 0.733701825142 -11 -11 44.296875 35.4378967285 2 2 57.2961463928 78.6075363159 78.4895935059 2 0 6 2
172631 -1 1 1 1 0 0 0.389031618834 0.955048620701 11 -11 47.6658630371 45.6505775452 2 2 58.6273269653 31.3663101196 36.1224746704 2 2 3 2
172640 1 -1 1 1 0 0 -0.332384824753 0.508639335632 -11 11 61.3917274475 27.9946403503 2 2 118.208251953 93.7528839111 55.3230857849 1 1 4 2
172648 -1 1 0 1 0 0 0.43247127533 0.875355839729 11 -11 142.106445312 55.8220863342 2 2 99.8954544067 46.1404685974 66.2631454468 2 2 4 2
172649 1 -1 1 1 0 0 0.851622521877 0.924956381321 -11 11 59.4684448242 46.3263206482 2 1 103.841461182 106.97429657 54.5688819885 3 2 3 2
172667 1 -1 1 1 0 0 0.946832954884 0.912062108517 -11 11 63.4942893982 44.3825492859 0 2 59.8830986023 42.8435974121 129.540390015 3 1 5 2
172785 -1 -1 1 1 0 0 0.964442372322 0.554110050201 11 11 161.6040802 17.2391700745 2 2 71.3174667358 85.6759033203 125.680046082 1 0 5 2
172844 1 1 1 1 1 0 0.702024579048 -0.82967376709 -11 -11 96.6771697998 40.7332420349 2 2 156.667312622 220.182434082 76.3448486328 2 2 6 2
12131 1 -1 1 1 0 0 0.156481444836 -0.812642633915 -11 11 23.4382095337 10.2229585648 2 2 125.375839233 117.251167297 28.9745121002 2 2 5 2
29428 -1 1 0 1 0 0 0.857261300087 -0.568305909634 11 -11 43.997718811 25.8561439514 2 2 215.71963501 218.070556641 73.9015655518 5 3 5 2
29478 1 -1 1 1 0 0 0.685001313686 0.0836086794734 -11 11 39.0443954468 31.8754234314 2 0 48.7532310486 63.1284637451 70.3357543945 4 1 6 2
29480 -1 1 1 1 0 1 0.847122430801 0.547485411167 11 -11 82.0681381226 43.1086196899 2 2 134.420852661 183.801589966 76.0184555054 2 2 5 2
51989 -1 -1 1 1 0 0 0.934589326382 0.820638597012 11 11 38.5136413574 32.2515907288 2 0 37.379196167 143.506454468 72.6072387695 1 0 4 2
51991 1 1 1 1 0 0 0.942749977112 0.132586911321 -11 -11 84.8829040527 36.5477676392 2 2 74.3051681519 70.2679138184 37.8536567688 1 1 6 2
15034 1 1 1 1 0 0 0.964719116688 0.854164004326 -11 -11 77.5398025513 32.9374847412 2 2 114.636909485 53.9203414917 82.9859237671 1 1 4 2
68734 1 -1 1 1 0 0 0.939091026783 0.960719406605 -11 11 39.9476203918 35.0671348572 2 2 97.6435546875 68.2405853271 32.5189323425 4 3 4 2
68743 1 -1 1 1 0 0 0.966993927956 0.44021525979 -11 11 39.1034431458 14.7211408615 2 2 120.103988647 98.5052261353 35.1738853455 2 1 3 2
70107 -1 1 1 1 0 0 0.623528003693 0.760451793671 11 -11 155.020614624 47.0261878967 2 2 175.670074463 192.214065552 163.565200806 2 2 5 2
70140 1 -1 1 1 0 0 0.959952712059 0.966760873795 -11 11 201.041946411 23.8565578461 2 2 96.3835525513 174.061462402 136.425033569 4 3 6 2
70160 1 -1 1 1 0 0 0.901086091995 -0.654469370842 -11 11 105.319877625 19.3914089203 2 2 92.3589324951 118.756271362 106.349876404 3 3 4 2
97848 1 -1 1 1 0 0 0.961769342422 0.378818809986 -11 11 75.0628585815 32.0361366272 2 2 36.6963920593 53.550693512 27.6400203705 3 3 7 2
18816 1 -1 1 1 0 0 0.919777691364 -0.880927026272 -11 11 135.497848511 31.637090683 2 2 91.3180923462 58.2947158813 131.278778076 2 2 3 2
18817 -1 1 1 1 0 0 0.894917070866 0.0107222441584 11 -11 38.4396057129 34.2780227661 2 2 74.6052246094 45.0074119568 22.67628479 2 2 2 3
18837 1 -1 1 1 0 0 0.885740280151 0.898781955242 -11 11 99.2695388794 92.7542648315 2 2 67.5529937744 45.999912262 146.888717651 3 3 5 2
26335 1 -1 1 1 0 0 -0.952354311943 -0.412364900112 -11 11 55.4614028931 29.7690601349 0 2 154.342880249 77.9475631714 20.6642417908 2 1 2 4
30205 -1 1 1 1 0 0 0.912678778172 -0.70822840929 11 -11 182.492614746 9.09661865234 2 2 66.3348922729 87.1711959839 83.9448623657 2 2 3 1
30219 -1 1 1 1 0 0 0.872081458569 -0.243045836687 11 -11 120.713119507 16.2231216431 2 2 31.5069446564 61.6760559082 73.0325775146 2 2 4 2
30221 1 -1 1 1 0 0 0.84815466404 0.707334280014 -11 11 61.6639556885 51.8336830139 2 2 49.1515617371 27.8576431274 58.8129920959 2 2 3 2
30227 1 -1 1 1 0 0 0.760699927807 0.966556489468 -11 11 68.6708450317 55.9829864502 2 2 101.162117004 114.782646179 98.833946228 3 3 4 2
30268 1 -1 1 1 0 0 0.3834220469 0.783264040947 -11 11 219.873535156 34.3493309021 2 2 122.126235962 18.1943283081 172.365386963 5 1 8 2
30280 -1 -1 1 1 0 0 0.94576883316 0.264740288258 11 11 100.243095398 21.2299175262 2 2 25.6823959351 52.7265625 108.265113831 1 1 5 2
33813 -1 1 1 1 0 0 -0.787692427635 0.424528539181 11 -11 59.6172294617 46.8615913391 1 0 3.95027542114 27.7719650269 98.6427307129 2 2 2 2
33854 -1 1 1 1 0 0 0.945521593094 0.926636695862 11 -11 67.5894088745 43.2984886169 2 2 101.229011536 119.5103302 124.100349426 3 2 7 2
33859 1 1 1 1 0 0 0.858649432659 -0.739847123623 -11 -11 54.7622032166 21.8666687012 2 2 123.071136475 102.848999023 62.7478065491 3 2 5 2
31064 1 -1 1 0 0 0 0.854922115803 -0.0142811574042 -11 11 56.0789260864 19.1234207153 2 0 79.8586273193 74.5827255249 64.2362060547 2 1 3 2
31075 1 -1 1 1 0 0 -0.98126912117 -0.961923837662 -11 11 92.3104858398 36.4611206055 0 2 33.1823616028 38.9540634155 64.6743240356 4 2 4 3
31119 1 1 1 1 0 0 0.346488565207 -0.611091256142 -11 -11 49.4435653687 19.3331069946 2 2 104.132362366 111.138221741 32.1738586426 2 2 5 2
31122 1 -1 1 1 0 0 0.950593233109 0.542319953442 -11 11 194.776550293 36.7415924072 2 2 32.5161476135 60.6222686768 166.996536255 2 1 4 2
31128 -1 1 1 1 0 0 0.934840500355 0.734254837036 11 -11 61.3189125061 22.332025528 2 2 101.309654236 83.7798080444 58.2585983276 1 0 4 2
31199 -1 1 1 1 0 0 0.816574633121 -0.4978980124 11 -11 80.1469650269 7.10600852966 2 2 29.0913162231 50.27891922 45.5045471191 6 1 7 1
31432 -1 -1 1 1 0 0 -0.978211939335 0.904822826385 11 11 29.7832984924 11.5058898926 2 2 79.62550354 47.3788146973 24.2546367645 2 2 4 2
31437 1 -1 1 1 0 1 0.566433489323 0.536699295044 -11 11 81.8605499268 52.9070701599 0 2 95.8636627197 94.0184936523 74.7820053101 5 1 5 2
31494 -1 1 1 1 0 0 0.920188546181 0.966993927956 11 -11 46.0185317993 39.8571891785 2 2 105.441589355 114.945007324 76.3798751831 3 2 3 2
31535 1 -1 1 1 0 0 0.0378246977925 0.713913440704 -11 11 45.171585083 26.9801025391 2 2 160.180389404 145.662124634 63.490070343 3 3 4 2
31550 1 1 1 1 0 0 -0.839405953884 0.832363903522 -11 -11 174.070388794 67.3254776001 2 0 125.88923645 90.493019104 171.825119019 2 2 4 2
31564 1 -1 1 1 0 0 0.864496946335 -0.0615503229201 -11 11 63.3115234375 23.6335506439 2 2 75.3566131592 59.2877006531 52.6496391296 3 3 6 2
31581 -1 1 1 1 0 0 0.865380585194 0.791330218315 11 -11 90.6069793701 58.4132118225 0 2 117.260414124 77.3784637451 35.5268325806 0 0 4 2
31595 -1 1 1 1 0 0 -0.369767695665 0.235946074128 11 -11 22.2070484161 8.32846641541 2 2 151.189941406 103.196868896 25.2099990845 1 1 2 1
54734 1 -1 0 1 0 0 0.643227040768 0.340029120445 -11 11 83.9239730835 82.8861541748 2 2 98.4033584595 15.0187292099 40.8474502563 2 1 5 3
